LAT,,,,,48.8534
LON,,,,,2.34880
ASL,,,,,42.0000
CITY,,,,,Paris
DOMAIN,,,,,NEMS4
LEVEL,,,,,2 m above gnd
NAME,,,,,Temperature
UNIT,,,,,°C
AGGREGATION,,,,,
UTC_OFFSET,,,,,2

Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd]
2017,07,18,07,00,18.97
2017,07,18,08,00,20.36
2017,07,18,09,00,21.99
2017,07,18,10,00,24.52
2017,07,18,11,00,27.18
2017,07,18,12,00,29.18
2017,07,18,13,00,30.29
2017,07,18,14,00,30.90
2017,07,18,15,00,31.52
2017,07,18,16,00,32.07
2017,07,18,17,00,32.41
2017,07,18,18,00,32.64
2017,07,18,19,00,32.66
2017,07,18,20,00,32.35
2017,07,18,21,00,31.48
2017,07,18,22,00,29.79
2017,07,18,23,00,28.11
2017,07,19,00,00,26.62
2017,07,19,01,00,25.15
2017,07,19,02,00,23.83
2017,07,19,03,00,22.58
2017,07,19,04,00,22.12
2017,07,19,05,00,21.90
2017,07,19,06,00,21.94
2017,07,19,07,00,21.62
2017,07,19,08,00,22.39
2017,07,19,09,00,23.46
2017,07,19,10,00,24.43
2017,07,19,11,00,26.16
2017,07,19,12,00,26.90
2017,07,19,13,00,29.13
2017,07,19,14,00,26.78
2017,07,19,15,00,28.24
2017,07,19,16,00,27.30
2017,07,19,17,00,26.31
2017,07,19,18,00,26.18
2017,07,19,19,00,25.90
2017,07,19,20,00,25.86
2017,07,19,21,00,24.65
2017,07,19,22,00,23.76
2017,07,19,23,00,23.04
2017,07,20,00,00,22.40
2017,07,20,01,00,21.40
2017,07,20,02,00,20.61
2017,07,20,03,00,19.67
2017,07,20,04,00,18.78
2017,07,20,05,00,18.36
2017,07,20,06,00,18.11
2017,07,20,07,00,17.42
2017,07,20,08,00,17.33
2017,07,20,09,00,17.51
2017,07,20,10,00,17.50
2017,07,20,11,00,19.89
2017,07,20,12,00,21.12
2017,07,20,13,00,21.43
2017,07,20,14,00,22.05
2017,07,20,15,00,21.60
2017,07,20,16,00,22.25
2017,07,20,17,00,22.30
2017,07,20,18,00,21.55
2017,07,20,19,00,21.38
2017,07,20,20,00,20.89
2017,07,20,21,00,20.65
2017,07,20,22,00,20.14
2017,07,20,23,00,19.46
2017,07,21,00,00,18.16
2017,07,21,01,00,17.10
2017,07,21,02,00,16.41
2017,07,21,03,00,15.75
2017,07,21,04,00,15.26
2017,07,21,05,00,14.87
2017,07,21,06,00,15.25
2017,07,21,07,00,15.68
2017,07,21,08,00,16.40
2017,07,21,09,00,17.93
2017,07,21,10,00,19.31
2017,07,21,11,00,21.05
2017,07,21,12,00,21.74
2017,07,21,13,00,22.39
2017,07,21,14,00,23.83
2017,07,21,15,00,24.07
2017,07,21,16,00,25.11
2017,07,21,17,00,25.15
2017,07,21,18,00,25.06
2017,07,21,19,00,24.90
2017,07,21,20,00,24.37
2017,07,21,21,00,23.63
