LAT,,,,,51.5085
LON,,,,,-0.125740
ASL,,,,,25.0000
CITY,,,,,London
DOMAIN,,,,,NEMS4
LEVEL,,,,,2 m above gnd
NAME,,,,,Temperature
UNIT,,,,,°C
AGGREGATION,,,,,
UTC_OFFSET,,,,,1

Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd]
2017,07,18,07,00,17.29
2017,07,18,08,00,19.14
2017,07,18,09,00,20.84
2017,07,18,10,00,22.42
2017,07,18,11,00,23.69
2017,07,18,12,00,24.52
2017,07,18,13,00,24.62
2017,07,18,14,00,24.99
2017,07,18,15,00,24.94
2017,07,18,16,00,24.64
2017,07,18,17,00,24.41
2017,07,18,18,00,24.16
2017,07,18,19,00,23.46
2017,07,18,20,00,22.42
2017,07,18,21,00,21.57
2017,07,18,22,00,20.91
2017,07,18,23,00,20.18
2017,07,19,00,00,19.75
2017,07,19,01,00,19.80
2017,07,19,02,00,19.61
2017,07,19,03,00,19.64
2017,07,19,04,00,19.21
2017,07,19,05,00,18.48
2017,07,19,06,00,18.52
2017,07,19,07,00,19.69
2017,07,19,08,00,21.39
2017,07,19,09,00,22.20
2017,07,19,10,00,22.93
2017,07,19,11,00,24.14
2017,07,19,12,00,24.80
2017,07,19,13,00,21.78
2017,07,19,14,00,21.08
2017,07,19,15,00,21.02
2017,07,19,16,00,21.17
2017,07,19,17,00,21.98
2017,07,19,18,00,21.76
2017,07,19,19,00,20.91
2017,07,19,20,00,20.01
2017,07,19,21,00,19.33
2017,07,19,22,00,18.28
2017,07,19,23,00,17.22
2017,07,20,00,00,17.20
2017,07,20,01,00,17.06
2017,07,20,02,00,17.06
2017,07,20,03,00,17.05
2017,07,20,04,00,16.83
2017,07,20,05,00,16.82
2017,07,20,06,00,16.96
2017,07,20,07,00,17.11
2017,07,20,08,00,18.06
2017,07,20,09,00,18.22
2017,07,20,10,00,17.22
2017,07,20,11,00,17.96
2017,07,20,12,00,18.61
2017,07,20,13,00,17.33
2017,07,20,14,00,18.37
2017,07,20,15,00,19.31
2017,07,20,16,00,19.32
2017,07,20,17,00,18.86
2017,07,20,18,00,19.04
2017,07,20,19,00,18.39
2017,07,20,20,00,17.76
2017,07,20,21,00,17.17
2017,07,20,22,00,16.46
2017,07,20,23,00,14.84
2017,07,21,00,00,13.83
2017,07,21,01,00,13.23
2017,07,21,02,00,12.91
2017,07,21,03,00,12.77
2017,07,21,04,00,12.65
2017,07,21,05,00,12.75
2017,07,21,06,00,13.38
2017,07,21,07,00,14.63
2017,07,21,08,00,16.33
2017,07,21,09,00,17.53
2017,07,21,10,00,18.40
2017,07,21,11,00,19.16
2017,07,21,12,00,19.20
2017,07,21,13,00,20.43
2017,07,21,14,00,20.76
2017,07,21,15,00,21.04
2017,07,21,16,00,21.26
2017,07,21,17,00,21.52
2017,07,21,18,00,21.56
2017,07,21,19,00,21.25
2017,07,21,20,00,20.77
2017,07,21,21,00,19.84
2017,07,21,22,00,18.89
2017,07,21,23,00,17.88
2017,07,22,00,00,17.51
2017,07,22,01,00,17.54
2017,07,22,02,00,17.00
2017,07,22,03,00,15.72
2017,07,22,04,00,15.23
2017,07,22,05,00,13.61
2017,07,22,06,00,13.50
2017,07,22,07,00,13.67
2017,07,22,08,00,14.03
2017,07,22,09,00,14.29
2017,07,22,10,00,14.77
2017,07,22,11,00,15.66
2017,07,22,12,00,15.90
2017,07,22,13,00,18.64
2017,07,22,14,00,18.04
2017,07,22,15,00,17.03
2017,07,22,16,00,16.34
2017,07,22,17,00,15.75
2017,07,22,18,00,15.45
2017,07,22,19,00,15.44
2017,07,22,20,00,15.03
2017,07,22,21,00,14.17
2017,07,22,22,00,13.99
2017,07,22,23,00,13.92
2017,07,23,00,00,13.73
2017,07,23,01,00,14.00
2017,07,23,02,00,14.12
2017,07,23,03,00,13.64
2017,07,23,04,00,12.94
2017,07,23,05,00,12.62
2017,07,23,06,00,12.81
2017,07,23,07,00,13.27
2017,07,23,08,00,13.14
2017,07,23,09,00,13.95
2017,07,23,10,00,15.09
2017,07,23,11,00,15.71
2017,07,23,12,00,16.78
2017,07,23,13,00,19.08
2017,07,23,14,00,18.91
2017,07,23,15,00,19.04
2017,07,23,16,00,17.68
2017,07,23,17,00,16.78
2017,07,23,18,00,16.95
2017,07,23,19,00,16.94
2017,07,23,20,00,16.62
2017,07,23,21,00,16.38
2017,07,23,22,00,16.01
2017,07,23,23,00,15.68
2017,07,24,00,00,15.25
2017,07,24,01,00,14.71
2017,07,24,02,00,14.27
2017,07,24,03,00,14.14
2017,07,24,04,00,14.09
2017,07,24,05,00,14.16
2017,07,24,06,00,14.04
2017,07,24,07,00,14.34
2017,07,24,08,00,15.23
2017,07,24,09,00,15.92
2017,07,24,10,00,16.00
2017,07,24,11,00,16.83
2017,07,24,12,00,16.74
2017,07,24,13,00,17.29
2017,07,24,14,00,17.69
2017,07,24,15,00,18.74
2017,07,24,16,00,19.26
2017,07,24,17,00,19.54
2017,07,24,18,00,19.10
2017,07,24,19,00,19.19
2017,07,24,20,00,18.94
2017,07,24,21,00,18.22
2017,07,24,22,00,17.72
2017,07,24,23,00,17.08
2017,07,25,00,00,16.72
2017,07,25,01,00,16.16
2017,07,25,02,00,14.81
2017,07,25,03,00,13.85
2017,07,25,04,00,13.23
2017,07,25,05,00,12.68
2017,07,25,06,00,12.46
2017,07,25,07,00,12.62
2017,07,25,08,00,14.11
2017,07,25,09,00,15.61
2017,07,25,10,00,16.87
2017,07,25,11,00,18.44
2017,07,25,12,00,19.73
2017,07,25,13,00,20.60
2017,07,25,14,00,21.63
2017,07,25,15,00,22.41
2017,07,25,16,00,22.93
2017,07,25,17,00,23.23
2017,07,25,18,00,23.27
2017,07,25,19,00,22.99
2017,07,25,20,00,22.57
2017,07,25,21,00,22.17
2017,07,25,22,00,20.82
2017,07,25,23,00,18.07
