LAT,,,,,38.7167,38.7167,38.7167,38.7167,38.7167
LON,,,,,-9.13333,-9.13333,-9.13333,-9.13333,-9.13333
ASL,,,,,45.0000,45.0000,45.0000,45.0000,45.0000
CITY,,,,,Lisbon,Lisbon,Lisbon,Lisbon,Lisbon
DOMAIN,,,,,NEMS4,NEMS4,NEMS12,NEMS4,NEMS4
LEVEL,,,,,2 m above gnd,2 m above gnd,sfc,10 m above gnd,10 m above gnd
NAME,,,,,Temperature,Relative humidity,Total Precipitation,Wind speed,Wind direction
UNIT,,,,,°C,%,mm,km/h,°
AGGREGATION,,,,,,,,,
UTC_OFFSET,,,,,1,1,1,1,1

Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative humidity  [2 m above gnd],Total Precipitation  [sfc],Wind speed  [10 m above gnd],Wind direction  [10 m above gnd]
2017,07,15,04,00,17.09,90.00,0.00,14.35,342.47
2017,07,15,05,00,16.91,93.00,0.00,13.45,344.48
2017,07,15,06,00,16.83,94.00,0.00,11.97,344.29
2017,07,15,07,00,17.01,93.00,0.00,10.83,338.55
2017,07,15,08,00,18.67,82.00,0.00,11.18,345.07
2017,07,15,09,00,21.20,69.00,0.00,8.28,360.00
2017,07,15,10,00,23.95,58.00,0.00,2.74,23.20
2017,07,15,11,00,26.33,50.00,0.00,2.62,195.95
2017,07,15,12,00,29.11,42.00,0.00,6.79,212.01
2017,07,15,13,00,32.91,30.00,0.00,4.32,270.00
2017,07,15,14,00,34.41,25.00,0.00,6.64,282.53
2017,07,15,15,00,34.83,23.00,0.00,10.81,299.98
2017,07,15,16,00,33.84,24.00,0.00,15.70,306.61
2017,07,15,17,00,32.31,25.00,0.00,15.55,312.18
2017,07,15,18,00,30.70,27.00,0.00,14.29,319.09
2017,07,15,19,00,28.90,31.00,0.00,13.18,325.01
2017,07,15,20,00,26.13,39.00,0.00,13.04,332.02
2017,07,15,21,00,22.87,48.00,0.00,13.68,333.43
2017,07,15,22,00,20.09,59.00,0.00,12.72,334.89
2017,07,15,23,00,19.15,65.00,0.00,11.27,333.43
2017,07,16,00,00,18.29,71.00,0.00,9.50,322.70
2017,07,16,01,00,17.20,76.00,0.00,8.16,311.42
2017,07,16,02,00,16.15,82.00,0.00,5.90,307.57
2017,07,16,03,00,15.56,86.00,0.00,4.69,302.47
2017,07,16,04,00,15.21,89.00,0.00,4.10,307.87
2017,07,16,05,00,14.99,90.00,0.00,3.10,324.46
2017,07,16,06,00,14.86,92.00,0.00,0.72,360.00
2017,07,16,07,00,15.28,90.00,0.00,1.30,123.69
2017,07,16,08,00,15.38,90.00,0.00,3.22,153.43
2017,07,16,09,00,16.38,83.00,0.00,4.02,153.43
2017,07,16,10,00,18.81,70.00,0.00,4.33,175.24
2017,07,16,11,00,22.69,55.00,0.00,5.99,212.74
2017,07,16,12,00,25.55,46.00,0.00,10.69,225.00
2017,07,16,13,00,28.24,40.00,0.00,17.29,238.63
2017,07,16,14,00,29.05,38.00,0.00,19.32,243.43
2017,07,16,15,00,29.55,37.00,0.00,20.19,248.01
2017,07,16,16,00,30.27,35.00,0.00,19.65,256.22
2017,07,16,17,00,31.01,31.00,0.00,16.56,268.75
2017,07,16,18,00,30.90,30.00,0.00,13.78,289.86
2017,07,16,19,00,29.17,34.00,0.00,12.82,308.16
2017,07,16,20,00,25.45,46.00,0.00,13.90,323.43
2017,07,16,21,00,21.82,54.00,0.00,13.85,332.10
2017,07,16,22,00,19.30,66.00,0.00,11.11,335.10
2017,07,16,23,00,18.32,68.00,0.00,8.85,333.43
2017,07,17,00,00,17.78,72.00,0.00,5.63,333.43
2017,07,17,01,00,16.76,80.00,0.00,4.84,311.99
2017,07,17,02,00,16.16,83.00,0.00,3.08,290.56
2017,07,17,03,00,15.82,84.00,0.00,2.97,255.96
2017,07,17,04,00,15.45,83.00,0.00,3.88,248.20
2017,07,17,05,00,14.95,83.00,0.00,3.60,270.00
2017,07,17,06,00,14.41,85.00,0.00,2.55,278.13
2017,07,17,07,00,14.17,86.00,0.00,2.41,243.43
2017,07,17,08,00,15.32,81.00,0.00,4.07,225.00
2017,07,17,09,00,17.32,73.00,0.00,5.09,225.00
2017,07,17,10,00,19.96,63.00,0.00,5.90,217.57
2017,07,17,11,00,22.40,55.00,0.00,6.99,214.51
2017,07,17,12,00,24.64,48.00,0.00,10.95,226.33
2017,07,17,13,00,27.07,46.00,0.00,16.75,241.78
2017,07,17,14,00,27.93,43.00,0.00,19.64,243.90
2017,07,17,15,00,28.81,39.00,0.00,19.93,249.93
2017,07,17,16,00,29.95,36.00,0.00,18.71,258.91
2017,07,17,17,00,30.29,34.00,0.00,16.30,276.34
2017,07,17,18,00,29.51,35.00,0.00,15.14,298.39
2017,07,17,19,00,26.57,43.00,0.00,16.56,312.36
2017,07,17,20,00,22.65,60.00,0.00,18.12,319.03
2017,07,17,21,00,19.36,73.00,0.00,17.17,326.98
2017,07,17,22,00,17.73,82.00,0.00,16.49,328.39
2017,07,17,23,00,17.31,84.00,0.00,14.28,326.31
2017,07,18,00,00,16.92,87.00,0.00,10.74,320.44
2017,07,18,01,00,16.81,87.00,0.00,8.91,316.64
2017,07,18,02,00,16.66,88.00,0.00,8.40,316.74
2017,07,18,03,00,16.64,89.00,0.00,5.40,306.87
2017,07,18,04,00,16.71,89.00,0.00,4.83,296.57
2017,07,18,05,00,16.71,90.00,0.00,2.55,278.13
2017,07,18,06,00,16.75,90.00,0.00,2.55,188.13
2017,07,18,07,00,16.76,90.00,0.00,5.05,184.09
2017,07,18,08,00,17.15,88.00,0.00,4.10,195.26
2017,07,18,09,00,18.23,82.00,0.00,1.61,243.43
